Epoch,Batch,Train_Loss,Train_Accuracy
3.0,499.0,1.561994,0.5
3.0,500.0,1.0961146,0.75
3.0,501.0,1.1812816,0.75
3.0,502.0,1.3033751,0.6875
3.0,503.0,1.2610878,0.8125
3.0,504.0,1.3674171,0.6875
3.0,505.0,1.1711558,0.75
3.0,506.0,1.227308,0.625
3.0,507.0,1.262858,0.8125
3.0,508.0,1.2438112,0.6875
3.0,509.0,1.10146,0.6875
3.0,510.0,1.2109491,0.8125
3.0,511.0,1.233138,0.625
3.0,512.0,1.5095057,0.625
3.0,513.0,1.5090024,0.6875
3.0,514.0,1.5163543,0.4375
3.0,515.0,1.0671256,0.875
3.0,516.0,1.1236553,0.8125
3.0,517.0,1.5606236,0.4375
3.0,518.0,1.25318,0.75
3.0,519.0,1.1799654,0.8125
3.0,520.0,1.0648142,0.8125
3.0,521.0,1.3631202,0.625
3.0,522.0,1.4337379,0.6875
3.0,523.0,1.3292556,0.6875
3.0,524.0,1.2607177,0.75
3.0,525.0,1.2385398,0.6875
3.0,526.0,1.0601834,0.8125
3.0,527.0,1.2989311,0.5625
3.0,528.0,1.0645572,0.75
3.0,529.0,1.3809036,0.6875
3.0,530.0,1.191906,0.8125
3.0,531.0,1.2371969,0.625
3.0,532.0,1.3887477,0.75
3.0,533.0,1.0798167,0.875
3.0,534.0,0.8342148,0.9375
3.0,535.0,0.9489327,0.9375
3.0,536.0,1.2027023,0.625
3.0,537.0,1.2104958,0.6875
3.0,538.0,1.0862553,0.75
3.0,539.0,1.570473,0.5
3.0,540.0,1.5957685,0.5625
3.0,541.0,1.2581774,0.5
3.0,542.0,1.29297,0.6875
3.0,543.0,1.102908,0.75
3.0,544.0,1.2315222,0.75
3.0,545.0,1.0027057,0.9375
3.0,546.0,1.1374922,0.6875
3.0,547.0,1.3327429,0.625
3.0,548.0,1.1206708,0.8125
3.0,549.0,1.2826152,0.875
3.0,550.0,1.1277618,0.625
3.0,551.0,1.4654658,0.4375
3.0,552.0,1.3357222,0.625
3.0,553.0,1.3628913,0.4375
3.0,554.0,1.225181,0.625
3.0,555.0,1.2661322,0.75
3.0,556.0,1.2977049,0.5625
3.0,557.0,1.2782029,0.625
3.0,558.0,1.3268934,0.625
3.0,559.0,1.0277729,0.75
3.0,560.0,1.0695112,0.875
3.0,561.0,1.2935016,0.5625
3.0,562.0,1.1711465,0.75
3.0,563.0,0.93943864,0.8125
3.0,564.0,1.3203332,0.75
3.0,565.0,0.8374468,0.8125
3.0,566.0,1.2710842,0.6875
3.0,567.0,1.0933391,0.8125
3.0,568.0,0.8439284,0.875
3.0,569.0,1.0080352,0.8125
3.0,570.0,1.3714983,0.8
4.0,571.0,1.1075072,0.6875
4.0,572.0,1.5022099,0.6875
4.0,573.0,1.0451115,0.75
4.0,574.0,1.3227906,0.6875
4.0,575.0,1.3098652,0.75
4.0,576.0,1.1109637,0.5625
4.0,577.0,1.2817192,0.5625
4.0,578.0,1.1213253,0.6875
4.0,579.0,1.0346427,0.8125
4.0,580.0,1.0802699,0.875
4.0,581.0,1.2382668,0.5625
4.0,582.0,1.3868544,0.625
4.0,583.0,1.0229986,0.9375
4.0,584.0,1.2911639,0.6875
