Epoch,Batch,Train_Loss,Train_Accuracy
4.0,600.0,1.4235331,0.5625
4.0,601.0,1.3689151,0.625
4.0,602.0,1.2071925,0.8125
4.0,603.0,1.1413605,0.625
4.0,604.0,1.1391773,0.75
4.0,605.0,0.9943554,0.8125
4.0,606.0,1.1360217,0.875
4.0,607.0,1.3071613,0.5625
4.0,608.0,1.2559763,0.5625
4.0,609.0,0.9410117,0.8125
4.0,610.0,1.0520387,0.875
4.0,611.0,1.2777344,0.5
4.0,612.0,1.1316607,0.625
4.0,613.0,1.3785359,0.5
4.0,614.0,1.0572243,0.625
4.0,615.0,1.260346,0.6875
4.0,616.0,1.2445642,0.625
4.0,617.0,1.0666379,0.8125
4.0,618.0,1.0138892,0.8125
4.0,619.0,1.2522174,0.75
4.0,620.0,1.2208639,0.6875
4.0,621.0,1.1285534,0.75
4.0,622.0,1.3779206,0.6875
4.0,623.0,1.1369784,0.75
4.0,624.0,0.8643414,0.9375
4.0,625.0,0.90535444,0.9375
4.0,626.0,1.1818488,0.6875
4.0,627.0,1.1293067,0.75
4.0,628.0,1.0865203,0.6875
4.0,629.0,0.8255186,0.9375
4.0,630.0,1.0686958,0.625
4.0,631.0,1.2778002,0.5625
4.0,632.0,0.9175626,0.8125
4.0,633.0,1.0107774,0.875
4.0,634.0,1.1852659,0.875
4.0,635.0,1.0700651,0.6875
4.0,636.0,1.1687914,0.8125
4.0,637.0,0.94644153,0.9375
4.0,638.0,0.7764904,0.875
4.0,639.0,1.2137629,0.5
4.0,640.0,0.8810009,0.875
4.0,641.0,1.0942364,0.625
4.0,642.0,0.94342023,0.9375
4.0,643.0,1.1591773,0.6875
4.0,644.0,0.97984487,0.8125
4.0,645.0,0.93480426,0.8125
4.0,646.0,0.9127933,0.75
4.0,647.0,1.4175774,0.5625
4.0,648.0,0.88196653,0.875
4.0,649.0,0.95682263,0.875
4.0,650.0,1.2159053,0.5625
4.0,651.0,0.8405956,0.9375
4.0,652.0,1.2377212,0.75
4.0,653.0,1.2903273,0.8125
4.0,654.0,0.7820511,0.8125
4.0,655.0,1.3408759,0.5
4.0,656.0,0.963038,0.875
4.0,657.0,0.84850085,0.875
4.0,658.0,1.1396215,0.75
4.0,659.0,0.9725245,0.8125
4.0,660.0,0.8628558,0.8125
4.0,661.0,1.2369338,0.625
4.0,662.0,1.3398658,0.5
4.0,663.0,0.9279994,0.75
4.0,664.0,0.8442927,0.6875
4.0,665.0,1.182908,0.6875
4.0,666.0,0.8806874,0.9375
4.0,667.0,0.8310452,0.875
4.0,668.0,0.80763984,0.875
4.0,669.0,1.2477602,0.5
4.0,670.0,0.9367351,0.75
4.0,671.0,1.0341175,0.5625
4.0,672.0,0.96489096,0.875
4.0,673.0,1.027947,0.625
4.0,674.0,0.8444896,0.8125
4.0,675.0,1.4661145,0.5625
4.0,676.0,0.9177639,0.8125
4.0,677.0,0.9256579,0.75
4.0,678.0,0.9694276,0.75
4.0,679.0,1.0212334,0.625
4.0,680.0,1.0981028,0.6875
4.0,681.0,0.84577465,0.8125
4.0,682.0,0.9221098,0.875
4.0,683.0,1.0165966,0.6875
4.0,684.0,0.90490824,0.9375
4.0,685.0,0.9497268,0.875
4.0,686.0,0.9988996,0.8125
4.0,687.0,1.0291167,0.6875
4.0,688.0,1.3594887,0.4375
4.0,689.0,0.9523624,0.75
4.0,690.0,0.78689116,0.875
4.0,691.0,0.7539805,0.8125
4.0,692.0,0.97212577,0.8125
4.0,693.0,0.86011577,0.875
4.0,694.0,1.1338577,0.625
4.0,695.0,0.81866,0.75
4.0,696.0,1.1818647,0.6875
4.0,697.0,1.0031488,0.75
4.0,698.0,0.837129,0.9375
4.0,699.0,0.8455277,0.875
4.0,700.0,0.9737666,0.8125
4.0,701.0,0.96223134,0.75
4.0,702.0,1.1279013,0.625
4.0,703.0,0.8333287,0.8125
4.0,704.0,1.0377499,0.625
4.0,705.0,1.5418985,0.5625
4.0,706.0,1.2138221,0.6875
4.0,707.0,0.7343301,0.75
4.0,708.0,0.8643415,0.875
